Sample	feature	coverage
A1E03P4	DonA_bin_118	4.94
A1E03P4	DonA_bin_119	12.08
A1E03P4	DonA_bin_12	0.25
A1E03P4	DonA_bin_120	0.33
A1E03P4	DonA_bin_121	3.43
A1E03P4	DonA_bin_122	0.06
A1E03P4	DonA_bin_123	2.21
A1E03P4	DonA_bin_124	20.97
A1E03P4	DonA_bin_125	0.37
A1E03P4	DonA_bin_126	0.66
A1E03P4	DonA_bin_127	11.84
A1E03P4	DonA_bin_128	0.13
A1E03P4	DonA_bin_129	1.84
A1E03P4	DonA_bin_13	3.69
A1E03P4	DonA_bin_130	0.16
A1E03P4	DonA_bin_131	1.88
A1E03P4	DonA_bin_132	0.92
A1E03P4	DonA_bin_133	31.04
A1E03P4	DonA_bin_14	10.54
A1E03P4	DonA_bin_15	1.77
A1E03P4	DonA_bin_16	17.81
A1E03P4	DonA_bin_17	0.09
A1E03P4	DonA_bin_18	11.41
A1E03P4	DonA_bin_19	0.5
A1E03P4	DonA_bin_2	5.81
A1E03P4	DonA_bin_20	0.15
A1E03P4	DonA_bin_21	0.06
A1E03P4	DonA_bin_22	1.13
A1E03P4	DonA_bin_23	0.08
A1E03P4	DonA_bin_24	0.21
A1E03P4	DonA_bin_25	1.36
A1E03P4	DonA_bin_26	9.08
A1E03P4	DonA_bin_27	4.22
A1E03P4	DonA_bin_28	0.45
A1E03P4	DonA_bin_29	5.07
A1E03P4	DonA_bin_3	0.77
A1E03P4	DonA_bin_30	2.96
A1E03P4	DonA_bin_31	14.1
A1E03P4	DonA_bin_32	32.28
A1E03P4	DonA_bin_33	17.91
A1E03P4	DonA_bin_34	0.37
A1E03P4	DonA_bin_35	0.11
A1E03P4	DonA_bin_36	1.15
A1E03P4	DonA_bin_37	0.15
A1E03P4	DonA_bin_38	0.46
A1E03P4	DonA_bin_39	15.02
A1E03P4	DonA_bin_4	0.05
A1E03P4	DonA_bin_40	0.18
A1E03P4	DonA_bin_41	0.21
A1E03P4	DonA_bin_42	0.03
A1E03P4	DonA_bin_43	20.52
A1E03P4	DonA_bin_44	0.09
A1E03P4	DonA_bin_45	2.36
A1E03P4	DonA_bin_46	13.53
A1E03P4	DonA_bin_47	0.23
A1E03P4	DonA_bin_48	0.31
A1E03P4	DonA_bin_49	0.41
A1E03P4	DonA_bin_5	0.17
A1E03P4	DonA_bin_50	1.38
A1E03P4	DonA_bin_51	0.12
A1E03P4	DonA_bin_52	1.13
A1E03P4	DonA_bin_53	5.63
A1E03P4	DonA_bin_54	5.04
A1E03P4	DonA_bin_55	0.56
A1E03P4	DonA_bin_56	1
A1E03P4	DonA_bin_57	0.4
A1E03P4	DonA_bin_58	44.54
A1E03P4	DonA_bin_59	0.57
A1E03P4	DonA_bin_6	2.03
A1E03P4	DonA_bin_60	1.77
A1E03P4	DonA_bin_61	0.52
A1E03P4	DonA_bin_62	0.32
A1E03P4	DonA_bin_63	1.09
A1E03P4	DonA_bin_64	0.29
A1E03P4	DonA_bin_65	0.19
A1E03P4	DonA_bin_66	1.34
A1E03P4	DonA_bin_67	3.66
A1E03P4	DonA_bin_68	11.03
A1E03P4	DonA_bin_69	0.19
A1E03P4	DonA_bin_7	28.94
A1E03P4	DonA_bin_70	1.09
A1E03P4	DonA_bin_71	5.24
A1E03P4	DonA_bin_72	4
A1E03P4	DonA_bin_73	2.51
A1E03P4	DonA_bin_74	1.17
A1E03P4	DonA_bin_75	14.11
A1E03P4	DonA_bin_76	3.13
A1E03P4	DonA_bin_77	2.93
A1E03P4	DonA_bin_78	1.41
A1E03P4	DonA_bin_79	17.42
A1E03P4	DonA_bin_8	21.32
A1E03P4	DonA_bin_80	0.8
A1E03P4	DonA_bin_81	3.85
A1E03P4	DonA_bin_82	1.46
A1E03P4	DonA_bin_83	6.68
A1E03P4	DonA_bin_84	17.49
A1E03P4	DonA_bin_85	2.43
A1E03P4	DonA_bin_86	1.59
A1E03P4	DonA_bin_87	6.44
A1E03P4	DonA_bin_88	5.16
A1E03P4	DonA_bin_89	2.23
A1E03P4	DonA_bin_9	1.71
A1E03P4	DonA_bin_90	0.26
A1E03P4	DonA_bin_91	12.16
A1E03P4	DonA_bin_92	0.01
A1E03P4	DonA_bin_93	25.16
A1E03P4	DonA_bin_94	26.78
A1E03P4	DonA_bin_95	7.36
A1E03P4	DonA_bin_96	0.16
A1E03P4	DonA_bin_97	0.14
A1E03P4	DonA_bin_98	0.16
A1E03P4	DonA_bin_99	2.35
A1E03P4	DonB_UnBin	23.53
A1E03P4	DonB_bin_1	89.35
A1E03P4	DonB_bin_10	52.29
A1E03P4	DonB_bin_100	77.14
A1E03P4	DonB_bin_101	22.46
A1E03P4	DonB_bin_102	11.23
A1E03P4	DonB_bin_103	97.85
A1E03P4	DonB_bin_104	30.71
A1E03P4	DonB_bin_105	39.67
A1E03P4	DonB_bin_106	28.78
A1E03P4	DonB_bin_107	18.43
A1E03P4	DonB_bin_108	36.12
A1E03P4	DonB_bin_109	13.09
A1E03P4	DonB_bin_11	26.32
A1E03P4	DonB_bin_110	92.6
A1E03P4	DonB_bin_111	23.5
A1E03P4	DonB_bin_112	6.47
A1E03P4	DonB_bin_113	92.91
A1E03P4	DonB_bin_114	58.1
A1E03P4	DonB_bin_115	37.69
A1E03P4	DonB_bin_116	32.64
A1E03P4	DonB_bin_117	95.67
A1E03P4	DonB_bin_118	90.15
A1E03P4	DonB_bin_119	87.16
A1E03P4	DonB_bin_12	94.49
A1E03P4	DonB_bin_120	20.15
A1E03P4	DonB_bin_121	39.62
A1E03P4	DonB_bin_122	99.83
A1E03P4	DonB_bin_123	1.25
A1E03P4	DonB_bin_124	17.53
A1E03P4	DonB_bin_125	94.11
A1E03P4	DonB_bin_126	66.97
A1E03P4	DonB_bin_127	96.84
A1E03P4	DonB_bin_128	61.34
A1E03P4	DonB_bin_129	25.72
A1E03P4	DonB_bin_13	10.24
A1E03P4	DonB_bin_130	50.65
A1E03P4	DonB_bin_131	99.98
A1E03P4	DonB_bin_132	20.37
A1E03P4	DonB_bin_133	9.12
A1E03P4	DonB_bin_134	52.78
A1E03P4	DonB_bin_135	24.29
A1E03P4	DonB_bin_136	5.53
A1E03P4	DonB_bin_137	25.43
A1E03P4	DonB_bin_138	3.62
A1E03P4	DonB_bin_139	91.97
A1E03P4	DonB_bin_14	34.44
A1E03P4	DonB_bin_140	44.6
A1E03P4	DonB_bin_141	38.4
A1E03P4	DonB_bin_142	4.92
A1E03P4	DonB_bin_15	55.63
A1E03P4	DonB_bin_16	16.63
A1E03P4	DonB_bin_17	14.81
A1E03P4	DonB_bin_18	4
A1E03P4	DonB_bin_19	75.28
A1E03P4	DonB_bin_2	76.6
A1E03P4	DonB_bin_20	7.89
A1E03P4	DonB_bin_21	13.05
A1E03P4	DonB_bin_22	22.85
A1E03P4	DonB_bin_23	13.58
A1E03P4	DonB_bin_24	99.92
A1E03P4	DonB_bin_25	46.49
A1E03P4	DonB_bin_26	13.56
A1E03P4	DonB_bin_27	36.54
A1E03P4	DonB_bin_28	12.98
A1E03P4	DonB_bin_29	17.97
A1E03P4	DonB_bin_3	44.98
A1E03P4	DonB_bin_30	36.43
A1E03P4	DonB_bin_31	13.78
A1E03P4	DonB_bin_32	4.04
A1E03P4	DonB_bin_33	63.15
A1E03P4	DonB_bin_34	12.9
A1E03P4	DonB_bin_35	24.61
A1E03P4	DonB_bin_36	89.36
A1E03P4	DonB_bin_37	46.39
A1E03P4	DonB_bin_38	42.81
A1E03P4	DonB_bin_39	90.46
A1E03P4	DonB_bin_4	95.12
A1E03P4	DonB_bin_40	20.65
A1E03P4	DonB_bin_41	99.47
A1E03P4	DonB_bin_42	55.07
A1E03P4	DonB_bin_43	83.17
A1E03P4	DonB_bin_44	50.17
A1E03P4	DonB_bin_45	53.14
A1E03P4	DonB_bin_46	34.53
A1E03P4	DonB_bin_47	49.57
A1E03P4	DonB_bin_48	84.86
A1E03P4	DonB_bin_49	23.51
A1E03P4	DonB_bin_5	14.49
A1E03P4	DonB_bin_50	36.96
A1E03P4	DonB_bin_51	99.91
A1E03P4	DonB_bin_52	88.62
A1E03P4	DonB_bin_53	29.34
A1E03P4	DonB_bin_54	87.76
A1E03P4	DonB_bin_55	8.76
A1E03P4	DonB_bin_56	38.37
A1E03P4	DonB_bin_57	18.06
A1E03P4	DonB_bin_58	16.78
A1E03P4	DonB_bin_59	99.81
A1E03P4	DonB_bin_6	21.22
A1E03P4	DonB_bin_60	55.04
A1E03P4	DonB_bin_61	22.16
A1E03P4	DonB_bin_62	97.99
A1E03P4	DonB_bin_63	73.05
A1E03P4	DonB_bin_64	25.28
A1E03P4	DonB_bin_65	80.47
A1E03P4	DonB_bin_66	74.77
A1E03P4	DonB_bin_67	97.38
A1E03P4	DonB_bin_68	34.14
A1E03P4	DonB_bin_69	4.89
A1E03P4	DonB_bin_7	75.57
A1E03P4	DonB_bin_70	28.79
A1E03P4	DonB_bin_71	40.77
A1E03P4	DonB_bin_72	62.18
A1E03P4	DonB_bin_73	78.29
A1E03P4	DonB_bin_74	55.42
A1E03P4	DonB_bin_75	21.38
A1E03P4	DonB_bin_76	13.93
A1E03P4	DonB_bin_77	15.59
A1E03P4	DonB_bin_78	97.95
A1E03P4	DonB_bin_79	5.81
A1E03P4	DonB_bin_8	5.01
A1E03P4	DonB_bin_80	98.94
A1E03P4	DonB_bin_81	45.75
A1E03P4	DonB_bin_82	29.59
A1E03P4	DonB_bin_83	84.49
A1E03P4	DonB_bin_84	5.12
A1E03P4	DonB_bin_85	47.89
A1E03P4	DonB_bin_86	59.17
A1E03P4	DonB_bin_87	61.86
A1E03P4	DonB_bin_88	6.09
A1E03P4	DonB_bin_89	46.08
A1E03P4	DonB_bin_9	12.54
A1E03P4	DonB_bin_90	16.54
A1E03P4	DonB_bin_91	11.83
A1E03P4	DonB_bin_92	96.89
A1E03P4	DonB_bin_93	26.78
A1E03P4	DonB_bin_94	32.78
A1E03P4	DonB_bin_95	9.58
A1E03P4	DonB_bin_96	17.72
A1E03P4	DonB_bin_97	2.97
A1E03P4	DonB_bin_98	91.04
A1E03P4	DonB_bin_99	92.05
A1E04M01	DonA_UnBin	31.21
A1E04M01	DonA_bin_1	60.14
A1E04M01	DonA_bin_10	40.24
A1E04M01	DonA_bin_100	90.87
A1E04M01	DonA_bin_101	9.82
A1E04M01	DonA_bin_102	56.91
A1E04M01	DonA_bin_103	93.35
A1E04M01	DonA_bin_104	91.47
A1E04M01	DonA_bin_105	42.83
A1E04M01	DonA_bin_106	49.53
A1E04M01	DonA_bin_107	10.33
A1E04M01	DonA_bin_108	20.04
A1E04M01	DonA_bin_109	3.04
A1E04M01	DonA_bin_11	40.23
A1E04M01	DonA_bin_110	96.71
A1E04M01	DonA_bin_111	84.34
A1E04M01	DonA_bin_112	12.93
A1E04M01	DonA_bin_113	74.73
A1E04M01	DonA_bin_114	97.66
A1E04M01	DonA_bin_115	10.21
A1E04M01	DonA_bin_116	2.7
A1E04M01	DonA_bin_117	25.37
A1E04M01	DonA_bin_118	26.82
A1E04M01	DonA_bin_119	27.47
A1E04M01	DonA_bin_12	77.04
A1E04M01	DonA_bin_120	72.48
A1E04M01	DonA_bin_121	23.98
A1E04M01	DonA_bin_122	11.73
A1E04M01	DonA_bin_123	88.78
A1E04M01	DonA_bin_124	16.23
A1E04M01	DonA_bin_125	10.55
A1E04M01	DonA_bin_126	90.08
A1E04M01	DonA_bin_127	46.5
A1E04M01	DonA_bin_128	39.14
A1E04M01	DonA_bin_129	67.32
A1E04M01	DonA_bin_13	16.95
A1E04M01	DonA_bin_130	39.33
A1E04M01	DonA_bin_131	19
A1E04M01	DonA_bin_132	61.5
A1E04M01	DonA_bin_133	42.2
A1E04M01	DonA_bin_14	58.8
A1E04M01	DonA_bin_15	63.26
A1E04M01	DonA_bin_16	93.84
A1E04M01	DonA_bin_17	18.29
A1E04M01	DonA_bin_18	56.48
A1E04M01	DonA_bin_19	56.44
A1E04M01	DonA_bin_2	96.55
A1E04M01	DonA_bin_20	13.83
A1E04M01	DonA_bin_21	21.22
A1E04M01	DonA_bin_22	92.26
A1E04M01	DonA_bin_23	16.59
A1E04M01	DonA_bin_24	10.96
A1E04M01	DonA_bin_25	28.52
A1E04M01	DonA_bin_26	19.36
A1E04M01	DonA_bin_27	86.94
A1E04M01	DonA_bin_28	41.14
A1E04M01	DonA_bin_29	32.76
A1E04M01	DonA_bin_3	9.05
A1E04M01	DonA_bin_30	69.08
A1E04M01	DonA_bin_31	2.49
A1E04M01	DonA_bin_32	98.82
A1E04M01	DonA_bin_33	68.17
A1E04M01	DonA_bin_34	13.49
A1E04M01	DonA_bin_35	0.91
A1E04M01	DonA_bin_36	83.12
A1E04M01	DonA_bin_37	3.3
A1E04M01	DonA_bin_38	12.67
A1E04M01	DonA_bin_39	17.3
A1E04M01	DonA_bin_4	1.15
A1E04M01	DonA_bin_40	72.3
A1E04M01	DonA_bin_41	8.69
A1E04M01	DonA_bin_42	1.25
A1E04M01	DonA_bin_43	38.99
A1E04M01	DonA_bin_44	9.72
A1E04M01	DonA_bin_45	38.94
A1E04M01	DonA_bin_46	93.91
A1E04M01	DonA_bin_47	50.22
A1E04M01	DonA_bin_48	34.74
A1E04M01	DonA_bin_49	5.22
A1E04M01	DonA_bin_5	34.05
A1E04M01	DonA_bin_50	34.99
A1E04M01	DonA_bin_51	19.75
A1E04M01	DonA_bin_52	79.83
A1E04M01	DonA_bin_53	1.57
A1E04M01	DonA_bin_54	20.85
A1E04M01	DonA_bin_55	77.84
A1E04M01	DonA_bin_56	86.63
A1E04M01	DonA_bin_57	38.25
A1E04M01	DonA_bin_58	45.76
A1E04M01	DonA_bin_59	10.17
A1E04M01	DonA_bin_6	19.46
A1E04M01	DonA_bin_60	24.18
A1E04M01	DonA_bin_61	32.54
A1E04M01	DonA_bin_62	27.47
A1E04M01	DonA_bin_63	88.12
A1E04M01	DonA_bin_64	65.4
A1E04M01	DonA_bin_65	58.84
A1E04M01	DonA_bin_66	2.44
A1E04M01	DonA_bin_67	12.85
A1E04M01	DonA_bin_68	38.44
A1E04M01	DonA_bin_69	12.01
A1E04M01	DonA_bin_7	96.37
A1E04M01	DonA_bin_70	42.07
A1E04M01	DonA_bin_71	42.39
A1E04M01	DonA_bin_72	8.73
A1E04M01	DonA_bin_73	14.92
A1E04M01	DonA_bin_74	6.32
A1E04M01	DonA_bin_75	33.06
A1E04M01	DonA_bin_76	33.13
A1E04M01	DonA_bin_77	39.42
A1E04M01	DonA_bin_78	2.68
A1E04M01	DonA_bin_79	90.53
A1E04M01	DonA_bin_8	38.02
A1E04M01	DonA_bin_80	32.38
A1E04M01	DonA_bin_81	16.76
A1E04M01	DonA_bin_82	54.17
A1E04M01	DonA_bin_83	11.71
A1E04M01	DonA_bin_84	54.58
A1E04M01	DonA_bin_85	15.63
A1E04M01	DonA_bin_86	63.77
A1E04M01	DonA_bin_87	17.38
A1E04M01	DonA_bin_88	87.86
A1E04M01	DonA_bin_89	22.81
A1E04M01	DonA_bin_9	40.03
A1E04M01	DonA_bin_90	40.18
A1E04M01	DonA_bin_91	53.39
A1E04M01	DonA_bin_92	22.37
A1E04M01	DonA_bin_93	45.59
A1E04M01	DonA_bin_94	85.99
A1E04M01	DonA_bin_95	58.25
A1E04M01	DonA_bin_96	78.78
A1E04M01	DonA_bin_97	16.79
A1E04M01	DonA_bin_98	25.81
A1E04M01	DonA_bin_99	9.04
A1E04M01	DonB_UnBin	20.14
A1E04M01	DonB_bin_1	91.29
A1E04M01	DonB_bin_10	15.5
A1E04M01	DonB_bin_100	10.56
A1E04M01	DonB_bin_101	16.09
A1E04M01	DonB_bin_102	8
A1E04M01	DonB_bin_103	99.67
A1E04M01	DonB_bin_104	70.54
A1E04M01	DonB_bin_105	6.49
A1E04M01	DonB_bin_106	25.28
A1E04M01	DonB_bin_107	4.32
A1E04M01	DonB_bin_108	45.86
A1E04M01	DonB_bin_109	33.94
A1E04M01	DonB_bin_11	18.59
A1E04M01	DonB_bin_110	17.92
A1E04M01	DonB_bin_111	2.37
A1E04M01	DonB_bin_112	65.18
A1E04M01	DonB_bin_113	95.61
A1E04M01	DonB_bin_114	42.73
A1E04M01	DonB_bin_115	0.83
A1E04M01	DonB_bin_116	4.35
A1E04M01	DonB_bin_117	43.86
A1E04M01	DonB_bin_118	16.11
A1E04M01	DonB_bin_119	93.5
A1E04M01	DonB_bin_12	11.69
A1E04M01	DonB_bin_120	57.02
A1E04M01	DonB_bin_121	25.02
A1E04M01	DonB_bin_122	19.06
A1E04M01	DonB_bin_123	6.88
A1E04M01	DonB_bin_124	10.74
A1E04M01	DonB_bin_125	7.19
A1E04M01	DonB_bin_126	34.7
A1E04M01	DonB_bin_127	11.31
A1E04M01	DonB_bin_128	49.78
A1E04M01	DonB_bin_129	25.9
A1E04M01	DonB_bin_13	7.49
A1E04M01	DonB_bin_130	9.64
A1E04M01	DonB_bin_131	23.15
A1E04M01	DonB_bin_132	1.67
A1E04M01	DonB_bin_133	11.16
A1E04M01	DonB_bin_134	50.07
A1E04M01	DonB_bin_135	5.73
A1E04M01	DonB_bin_136	6.79
A1E04M01	DonB_bin_137	55.67
A1E04M01	DonB_bin_138	18.58
A1E04M01	DonB_bin_139	28.96
A1E04M01	DonB_bin_14	77.45
A1E04M01	DonB_bin_140	27.51
A1E04M01	DonB_bin_141	76.91
A1E04M01	DonB_bin_142	1.97
A1E04M01	DonB_bin_15	47.35
A1E04M01	DonB_bin_16	17.64
A1E04M01	DonB_bin_17	5.15
A1E04M01	DonB_bin_18	2.37
A1E04M01	DonB_bin_19	1.38
A1E04M01	DonB_bin_2	14.62
A1E04M01	DonB_bin_20	29.03
A1E04M01	DonB_bin_21	55.59
A1E04M01	DonB_bin_22	33.41
A1E04M01	DonB_bin_23	6.9
A1E04M01	DonB_bin_24	0.23
A1E04M01	DonB_bin_25	2.57
A1E04M01	DonB_bin_26	9.47
A1E04M01	DonB_bin_27	3.91
A1E04M01	DonB_bin_28	15.5
A1E04M01	DonB_bin_29	2.42
A1E04M01	DonB_bin_3	11.9
A1E04M01	DonB_bin_30	4.24
A1E04M01	DonB_bin_31	9.67
A1E04M01	DonB_bin_32	8.89
A1E04M01	DonB_bin_33	65.62
A1E04M01	DonB_bin_34	35.67
A1E04M01	DonB_bin_35	18.25
A1E04M01	DonB_bin_36	94.75
A1E04M01	DonB_bin_37	36.13
A1E04M01	DonB_bin_38	92.27
A1E04M01	DonB_bin_39	40.95
A1E04M01	DonB_bin_4	44.82
A1E04M01	DonB_bin_40	16.95
A1E04M01	DonB_bin_41	18.46
A1E04M01	DonB_bin_42	16.5
A1E04M01	DonB_bin_43	43.98
A1E04M01	DonB_bin_44	86.33
A1E04M01	DonB_bin_45	25.02
A1E04M01	DonB_bin_46	13.25
A1E04M01	DonB_bin_47	3.59
A1E04M01	DonB_bin_48	31.42
A1E04M01	DonB_bin_49	19.81
A1E04M01	DonB_bin_5	8.01
A1E04M01	DonB_bin_50	10.23
A1E04M01	DonB_bin_51	0.42
A1E04M01	DonB_bin_52	9.25
A1E04M01	DonB_bin_53	2.06
A1E04M01	DonB_bin_54	92.52
A1E04M01	DonB_bin_55	4.48
A1E04M01	DonB_bin_56	19.08
A1E04M01	DonB_bin_57	5.83
A1E04M01	DonB_bin_58	0.05
A1E04M01	DonB_bin_59	16.67
A1E04M01	DonB_bin_6	2.87
A1E04M01	DonB_bin_60	44.38
A1E04M01	DonB_bin_61	3.96
A1E04M01	DonB_bin_62	54.01
A1E04M01	DonB_bin_63	19.29
A1E04M01	DonB_bin_64	11.35
A1E04M01	DonB_bin_65	80.25
A1E04M01	DonB_bin_66	2.27
A1E04M01	DonB_bin_67	11.55
A1E04M01	DonB_bin_68	13.58
A1E04M01	DonB_bin_69	23.7
A1E04M01	DonB_bin_7	0.16
A1E04M01	DonB_bin_70	19.92
A1E04M01	DonB_bin_71	0.55
A1E04M01	DonB_bin_72	21.18
A1E04M01	DonB_bin_73	2.85
A1E04M01	DonB_bin_74	18.01
A1E04M01	DonB_bin_75	4.8
A1E04M01	DonB_bin_76	30.28
A1E04M01	DonB_bin_77	33.66
A1E04M01	DonB_bin_78	10.86
A1E04M01	DonB_bin_79	0.58
A1E04M01	DonB_bin_8	71.15
A1E04M01	DonB_bin_80	5.49
A1E04M01	DonB_bin_81	23.42
A1E04M01	DonB_bin_82	35.33
A1E04M01	DonB_bin_83	9.77
A1E04M01	DonB_bin_84	10.61
A1E04M01	DonB_bin_85	13.85
A1E04M01	DonB_bin_86	84.08
A1E04M01	DonB_bin_87	6.78
A1E04M01	DonB_bin_88	1.57
A1E04M01	DonB_bin_89	16.91
A1E04M01	DonB_bin_9	13.98
A1E04M01	DonB_bin_90	29.6
A1E04M01	DonB_bin_91	24.79
A1E04M01	DonB_bin_92	15.28
A1E04M01	DonB_bin_93	29.98
A1E04M01	DonB_bin_94	93.01
A1E04M01	DonB_bin_95	3.07
A1E04M01	DonB_bin_96	11.05
A1E04M01	DonB_bin_97	4.29
A1E04M01	DonB_bin_98	10.07
A1E04M01	DonB_bin_99	7.33
A1E04M02	DonA_UnBin	28.41
A1E04M02	DonA_bin_1	59.4
A1E04M02	DonA_bin_10	37.59
A1E04M02	DonA_bin_100	50.66
A1E04M02	DonA_bin_101	14.96
A1E04M02	DonA_bin_102	84.04
A1E04M02	DonA_bin_103	89.9
A1E04M02	DonA_bin_104	90.45
A1E04M02	DonA_bin_105	12.68
A1E04M02	DonA_bin_106	83.44
A1E04M02	DonA_bin_107	27.46
A1E04M02	DonA_bin_108	35.46
A1E04M02	DonA_bin_109	99.96
A1E04M02	DonA_bin_11	10.24
A1E04M02	DonA_bin_110	44.04
A1E04M02	DonA_bin_111	96.66
A1E04M02	DonA_bin_112	20.98
A1E04M02	DonA_bin_113	70.71
A1E04M02	DonA_bin_114	94.05
A1E04M02	DonA_bin_115	3.27
A1E04M02	DonA_bin_116	1.92
A1E04M02	DonA_bin_117	16.03
A1E04M02	DonA_bin_118	29.07
A1E04M02	DonA_bin_119	34.54
A1E04M02	DonA_bin_12	98.39
A1E04M02	DonA_bin_120	72.24
A1E04M02	DonA_bin_121	44.21
A1E04M02	DonA_bin_122	47.78
A1E04M02	DonA_bin_123	97.21
A1E04M02	DonA_bin_124	18.33
A1E04M02	DonA_bin_125	8.01
A1E04M02	DonA_bin_126	9.47
A1E04M02	DonA_bin_127	55.31
A1E04M02	DonA_bin_128	54.45
A1E04M02	DonA_bin_129	38.81
A1E04M02	DonA_bin_13	51.09
A1E04M02	DonA_bin_130	53.72
A1E04M02	DonA_bin_131	17.46
A1E04M02	DonA_bin_132	85.8
A1E04M02	DonA_bin_133	15.31
A1E04M02	DonA_bin_14	84.92
A1E04M02	DonA_bin_15	82.84
A1E04M02	DonA_bin_16	99.62
A1E04M02	DonA_bin_17	28.08
A1E04M02	DonA_bin_18	70.2
A1E04M02	DonA_bin_19	80.95
A1E04M02	DonA_bin_2	79.26
A1E04M02	DonA_bin_20	20.56
A1E04M02	DonA_bin_21	3.26
A1E04M02	DonA_bin_22	59.63
A1E04M02	DonA_bin_23	47.77
A1E04M02	DonA_bin_24	35.95
A1E04M02	DonA_bin_25	50.26
A1E04M02	DonA_bin_26	28.11
A1E04M02	DonA_bin_27	84.54
A1E04M02	DonA_bin_28	47.63
A1E04M02	DonA_bin_29	65.41
A1E04M02	DonA_bin_3	3.55
A1E04M02	DonA_bin_30	96.29
A1E04M02	DonA_bin_31	13.32
A1E04M02	DonA_bin_32	68.26
A1E04M02	DonA_bin_33	4.03
A1E04M02	DonA_bin_34	12.68
A1E04M02	DonA_bin_35	0.77
A1E04M02	DonA_bin_36	72.53
A1E04M02	DonA_bin_37	20.36
A1E04M02	DonA_bin_38	58.13
A1E04M02	DonA_bin_39	6.11
A1E04M02	DonA_bin_4	0.95
A1E04M02	DonA_bin_40	46.49
A1E04M02	DonA_bin_41	19.43
A1E04M02	DonA_bin_42	0.79
A1E04M02	DonA_bin_43	13.73
A1E04M02	DonA_bin_44	7.27
A1E04M02	DonA_bin_45	15.88
A1E04M02	DonA_bin_46	99.9
A1E04M02	DonA_bin_47	87.45
A1E04M02	DonA_bin_48	91.37
A1E04M02	DonA_bin_49	7.56
A1E04M02	DonA_bin_5	28.77
A1E04M02	DonA_bin_50	76.14
A1E04M02	DonA_bin_51	19.22
A1E04M02	DonA_bin_52	97.45
A1E04M02	DonA_bin_53	7.88
A1E04M02	DonA_bin_54	25.72
A1E04M02	DonA_bin_55	97.34
A1E04M02	DonA_bin_56	99.79
A1E04M02	DonA_bin_57	72.49
A1E04M02	DonA_bin_58	18.21
A1E04M02	DonA_bin_59	7.49
A1E04M02	DonA_bin_6	5.31
A1E04M02	DonA_bin_60	2.76
A1E04M02	DonA_bin_61	41.56
A1E04M02	DonA_bin_62	33.03
A1E04M02	DonA_bin_63	50.23
A1E04M02	DonA_bin_64	51.27
A1E04M02	DonA_bin_65	21.15
A1E04M02	DonA_bin_66	3.09
A1E04M02	DonA_bin_67	15.87
A1E04M02	DonA_bin_68	32.34
A1E04M02	DonA_bin_69	22.81
A1E04M02	DonA_bin_7	43.44
A1E04M02	DonA_bin_70	16.61
A1E04M02	DonA_bin_71	32.86
A1E04M02	DonA_bin_72	13.35
A1E04M02	DonA_bin_73	7.81
A1E04M02	DonA_bin_74	19.97
A1E04M02	DonA_bin_75	43.53
A1E04M02	DonA_bin_76	5.43
A1E04M02	DonA_bin_77	10.56
A1E04M02	DonA_bin_78	3.89
A1E04M02	DonA_bin_79	99.62
A1E04M02	DonA_bin_8	71.84
A1E04M02	DonA_bin_80	10.61
A1E04M02	DonA_bin_81	21.99
A1E04M02	DonA_bin_82	27.23
A1E04M02	DonA_bin_83	13.25
A1E04M02	DonA_bin_84	56.44
A1E04M02	DonA_bin_85	14.65
A1E04M02	DonA_bin_86	23.53
A1E04M02	DonA_bin_87	19.82
A1E04M02	DonA_bin_88	96.72
A1E04M02	DonA_bin_89	6.39
A1E04M02	DonA_bin_9	22.21
A1E04M02	DonA_bin_90	9.89
A1E04M02	DonA_bin_91	50.17
A1E04M02	DonA_bin_92	47.78
A1E04M02	DonA_bin_93	69.75
A1E04M02	DonA_bin_94	63.15
A1E04M02	DonA_bin_95	41.48
A1E04M02	DonA_bin_96	23.69
A1E04M02	DonA_bin_97	19.78
A1E04M02	DonA_bin_98	45.78
A1E04M02	DonA_bin_99	10.19
A1E04M02	DonB_UnBin	20.52
A1E04M02	DonB_bin_1	77.74
A1E04M02	DonB_bin_10	20.44
A1E04M02	DonB_bin_100	34.14
A1E04M02	DonB_bin_101	16.73
A1E04M02	DonB_bin_102	5.25
A1E04M02	DonB_bin_103	95.14
A1E04M02	DonB_bin_104	38.59
A1E04M02	DonB_bin_105	69.02
A1E04M02	DonB_bin_106	29.27
A1E04M02	DonB_bin_107	17.52
A1E04M02	DonB_bin_108	12.08
A1E04M02	DonB_bin_109	38.07
A1E04M02	DonB_bin_11	27.84
A1E04M02	DonB_bin_110	36.26
A1E04M02	DonB_bin_111	0.38
A1E04M02	DonB_bin_112	83.72
A1E04M02	DonB_bin_113	53.23
A1E04M02	DonB_bin_114	25.62
A1E04M02	DonB_bin_115	1.64
A1E04M02	DonB_bin_116	4.06
A1E04M02	DonB_bin_117	88.82
A1E04M02	DonB_bin_118	94.6
A1E04M02	DonB_bin_119	55.64
A1E04M02	DonB_bin_12	48.11
A1E04M02	DonB_bin_120	71.98
A1E04M02	DonB_bin_121	18.39
A1E04M02	DonB_bin_122	88.46
A1E04M02	DonB_bin_123	1.94
A1E04M02	DonB_bin_124	4.73
A1E04M02	DonB_bin_125	10
A1E04M02	DonB_bin_126	10.87
A1E04M02	DonB_bin_127	16.91
A1E04M02	DonB_bin_128	57.37
